1	PPPP:PPPP:cPSS:-S--:ScS-	PPPP:cPSS:-S--:ScS-
1	PPPP:PPPP:cSSS:-S--:ScS-	PPPP:cSSS:-S--:ScS-
1	PPPP:PPPP:SScP:P---:ScS-	PPPP:SScP:P---:ScS-
1	PPPP:PPPP:cSPP:P---:ScS-	PPPP:cSPP:P---:ScS-
1	PPPP:PPPP:cSSP:P---:ScS-	PPPP:cSSP:P---:ScS-
1	PPPP:PPPP:cScS:P---:ScS-	PPPP:cScS:P---:ScS-
1	PPPP:PPPP:PScS:P---:ScS-	PPPP:PScS:P---:ScS-
1	PPPP:PPPP:SScS:P---:ScS-	PPPP:SScS:P---:ScS-
1	PPPP:PPPP:cSPS:P---:ScS-	PPPP:cSPS:P---:ScS-
1	PPPP:PPPP:cSSS:P---:ScS-	PPPP:cSSS:P---:ScS-
1	PPPP:PPPP:cScP:S---:ScS-	PPPP:cScP:S---:ScS-
1	PPPP:PPPP:PScP:S---:ScS-	PPPP:PScP:S---:ScS-
1	PPPP:PPPP:SScP:S---:ScS-	PPPP:SScP:S---:ScS-
1	PPPP:PPPP:cScS:S---:ScS-	PPPP:cScS:S---:ScS-
1	PPPP:PPPP:PScS:S---:ScS-	PPPP:PScS:S---:ScS-
1	PPPP:PPPP:SScS:S---:ScS-	PPPP:SScS:S---:ScS-
1	PPPP:PPPP:cSPS:S---:ScS-	PPPP:cSPS:S---:ScS-
1	PPPP:PPPP:ccSc:-c-S:ScS-	PPPP:ccSc:-c-S:ScS-
1	PPPP:PPPP:cPSc:-c-S:ScS-	PPPP:cPSc:-c-S:ScS-
1	PPPP:PPPP:cScP:-S--:ScS-	PPPP:cScP:-S--:ScS-
1	PPPP:PPPP:ccPP:-S--:ScS-	PPPP:ccPP:-S--:ScS-
1	PPPP:PPPP:SSPS:c--S:ScS-	PPPP:SSPS:c--S:ScS-
1	PPPP:PPPP:cScP:P---:ScS-	PPPP:cScP:P---:ScS-
1	PPPP:PPPP:cPSP:-S--:ScS-	PPPP:cPSP:-S--:ScS-
1	PPPP:PPPP:PScP:P---:ScS-	PPPP:PScP:P---:ScS-
1	PPPP:PPPP:cPPS:-P--:ScS-	PPPP:cPPS:-P--:ScS-
1	PPPP:PPSP:cP-P:-P--:ScS-	PPSP:cP-P:-P--:ScS-
1	PPPP:PPPP:cP-S:-P--:ScS-	PPPP:cP-S:-P--:ScS-
1	PPPP:PPSP:cP-S:-P--:ScS-	PPSP:cP-S:-P--:ScS-
1	PPPP:PPPP:cS-P:-S--:ScS-	PPPP:cS-P:-S--:ScS-
1	PPPP:PPPP:cP-S:-S--:ScS-	PPPP:cP-S:-S--:ScS-
